timestamp,device,mode,fusion_type,use_temporal,B,T,params,size_mb,flops_g,lat_b1_ms,thr_b1_sps,lat_bn_ms,thr_bn_sps,torch,cuda,cudnn,gpu_name
2025-08-17T14:18:26,cuda,multimodal,transformer6,0,16,1,16768904,67.075616,,4.546549780368805,219.94700339976976,0.28539967969059943,3503.858172104803,2.5.1+cu121,12.1,90100,NVIDIA GeForce RTX 4060 Laptop GPU
2025-08-17T14:18:40,cuda,multimodal,transformer6,0,16,1,16768904,67.075616,,4.545280005931854,220.00844803729186,0.2852307200431824,3505.933722176228,2.5.1+cu121,12.1,90100,NVIDIA GeForce RTX 4060 Laptop GPU
2025-08-17T14:18:45,cuda,multimodal,mlp,0,16,1,627594,2.510376,,0.6047129622101783,1653.6771369098465,0.03911872008815408,25563.20855453601,2.5.1+cu121,12.1,90100,NVIDIA GeForce RTX 4060 Laptop GPU
